time,spectral_gap,consensus_variance,packet_drop_rate,latency,n_components,alive_agents,pos_x_0,pos_y_0,energy_0,failed_0,pos_x_1,pos_y_1,energy_1,failed_1,pos_x_2,pos_y_2,energy_2,failed_2,pos_x_3,pos_y_3,energy_3,failed_3,pos_x_4,pos_y_4,energy_4,failed_4,pos_x_5,pos_y_5,energy_5,failed_5,pos_x_6,pos_y_6,energy_6,failed_6,pos_x_7,pos_y_7,energy_7,failed_7,pos_x_8,pos_y_8,energy_8,failed_8,pos_x_9,pos_y_9,energy_9,failed_9,pos_x_10,pos_y_10,energy_10,failed_10,pos_x_11,pos_y_11,energy_11,failed_11,pos_x_12,pos_y_12,energy_12,failed_12,pos_x_13,pos_y_13,energy_13,failed_13,pos_x_14,pos_y_14,energy_14,failed_14,pos_x_15,pos_y_15,energy_15,failed_15,pos_x_16,pos_y_16,energy_16,failed_16,pos_x_17,pos_y_17,energy_17,failed_17,pos_x_18,pos_y_18,energy_18,failed_18,pos_x_19,pos_y_19,energy_19,failed_19,pos_x_20,pos_y_20,energy_20,failed_20,pos_x_21,pos_y_21,energy_21,failed_21,pos_x_22,pos_y_22,energy_22,failed_22,pos_x_23,pos_y_23,energy_23,failed_23,pos_x_24,pos_y_24,energy_24,failed_24,pos_x_25,pos_y_25,energy_25,failed_25,pos_x_26,pos_y_26,energy_26,failed_26,pos_x_27,pos_y_27,energy_27,failed_27,pos_x_28,pos_y_28,energy_28,failed_28,pos_x_29,pos_y_29,energy_29,failed_29,regime_0,regime_1,regime_2,regime_3,regime_4,regime_5,regime_6,regime_7,regime_8,regime_9,regime_10,regime_11,regime_12,regime_13,regime_14,regime_15,regime_16,regime_17,regime_18,regime_19,regime_20,regime_21,regime_22,regime_23,regime_24,regime_25,regime_26,regime_27,regime_28,regime_29
0.0,-1.1192076759321657e-15,74.91666666666667,0.0,0.5,5,30,91.67441575549084,31.2645082119413,100.0,False,91.09866676343232,62.93668135698597,100.0,False,87.65925046098457,7.600454637535503,100.0,False,30.93184096141446,61.24424223339873,100.0,False,95.46560744177962,76.2716817078107,100.0,False,17.50945795537513,66.85004633538266,100.0,False,99.6628139385393,1.7881790852124824,100.0,False,75.20334780228151,89.39336897780082,100.0,False,15.038118437507396,68.11988611350532,100.0,False,38.33420481554085,5.815091416685759,100.0,False,57.92975461080213,21.32245700329598,100.0,False,17.54584087032055,88.23637832432534,100.0,False,24.93631720443419,62.09528243165035,100.0,False,92.78961759836157,13.58365335519215,100.0,False,45.043938285609464,72.84345735180622,100.0,False,8.049800565990228,78.90983895200844,100.0,False,92.89742792643523,31.787271694687945,100.0,False,1.4587903094720356,3.7252820232351547,100.0,False,74.50691663057331,7.792078787644041,100.0,False,50.81795124625196,50.83692341525487,100.0,False,16.11411089253113,51.70760926129256,100.0,False,42.72299500663588,22.62435865552397,100.0,False,80.98988659038312,34.76049791455536,100.0,False,85.13369581211472,95.62864020546786,100.0,False,6.946216266462568,87.28551006186612,100.0,False,57.81675647681938,57.26244636057001,100.0,False,13.495203797337041,95.13551864854807,100.0,False,55.863526491814255,65.21682472387995,100.0,False,72.40423551102909,88.2589624059208,100.0,False,77.63517762967726,69.66568380612536,100.0,False,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE
0.0,-1.1192076759321657e-15,74.91666666666667,0.0,0.5,5,30,91.67441575549084,31.2645082119413,100.0,False,91.09866676343232,62.93668135698597,100.0,False,87.65925046098457,7.600454637535503,100.0,False,30.93184096141446,61.24424223339873,100.0,False,95.46560744177962,76.2716817078107,100.0,False,17.50945795537513,66.85004633538266,100.0,False,99.6628139385393,1.7881790852124824,100.0,False,75.20334780228151,89.39336897780082,100.0,False,15.038118437507396,68.11988611350532,100.0,False,38.33420481554085,5.815091416685759,100.0,False,57.92975461080213,21.32245700329598,100.0,False,17.54584087032055,88.23637832432534,100.0,False,24.93631720443419,62.09528243165035,100.0,False,92.78961759836157,13.58365335519215,100.0,False,45.043938285609464,72.84345735180622,100.0,False,8.049800565990228,78.90983895200844,100.0,False,92.89742792643523,31.787271694687945,100.0,False,1.4587903094720356,3.7252820232351547,100.0,False,74.50691663057331,7.792078787644041,100.0,False,50.81795124625196,50.83692341525487,100.0,False,16.11411089253113,51.70760926129256,100.0,False,42.72299500663588,22.62435865552397,100.0,False,80.98988659038312,34.76049791455536,100.0,False,85.13369581211472,95.62864020546786,100.0,False,6.946216266462568,87.28551006186612,100.0,False,57.81675647681938,57.26244636057001,100.0,False,13.495203797337041,95.13551864854807,100.0,False,55.863526491814255,65.21682472387995,100.0,False,72.40423551102909,88.2589624059208,100.0,False,77.63517762967726,69.66568380612536,100.0,False,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE
0.0,-1.1192076759321657e-15,74.91666666666667,0.0,0.5,5,30,91.67441575549084,31.2645082119413,100.0,False,91.09866676343232,62.93668135698597,100.0,False,87.65925046098457,7.600454637535503,100.0,False,30.93184096141446,61.24424223339873,100.0,False,95.46560744177962,76.2716817078107,100.0,False,17.50945795537513,66.85004633538266,100.0,False,99.6628139385393,1.7881790852124824,100.0,False,75.20334780228151,89.39336897780082,100.0,False,15.038118437507396,68.11988611350532,100.0,False,38.33420481554085,5.815091416685759,100.0,False,57.92975461080213,21.32245700329598,100.0,False,17.54584087032055,88.23637832432534,100.0,False,24.93631720443419,62.09528243165035,100.0,False,92.78961759836157,13.58365335519215,100.0,False,45.043938285609464,72.84345735180622,100.0,False,8.049800565990228,78.90983895200844,100.0,False,92.89742792643523,31.787271694687945,100.0,False,1.4587903094720356,3.7252820232351547,100.0,False,74.50691663057331,7.792078787644041,100.0,False,50.81795124625196,50.83692341525487,100.0,False,16.11411089253113,51.70760926129256,100.0,False,42.72299500663588,22.62435865552397,100.0,False,80.98988659038312,34.76049791455536,100.0,False,85.13369581211472,95.62864020546786,100.0,False,6.946216266462568,87.28551006186612,100.0,False,57.81675647681938,57.26244636057001,100.0,False,13.495203797337041,95.13551864854807,100.0,False,55.863526491814255,65.21682472387995,100.0,False,72.40423551102909,88.2589624059208,100.0,False,77.63517762967726,69.66568380612536,100.0,False,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE
0.0,-1.1192076759321657e-15,74.91666666666667,0.0,0.5,5,30,91.67441575549084,31.2645082119413,100.0,False,91.09866676343232,62.93668135698597,100.0,False,87.65925046098457,7.600454637535503,100.0,False,30.93184096141446,61.24424223339873,100.0,False,95.46560744177962,76.2716817078107,100.0,False,17.50945795537513,66.85004633538266,100.0,False,99.6628139385393,1.7881790852124824,100.0,False,75.20334780228151,89.39336897780082,100.0,False,15.038118437507396,68.11988611350532,100.0,False,38.33420481554085,5.815091416685759,100.0,False,57.92975461080213,21.32245700329598,100.0,False,17.54584087032055,88.23637832432534,100.0,False,24.93631720443419,62.09528243165035,100.0,False,92.78961759836157,13.58365335519215,100.0,False,45.043938285609464,72.84345735180622,100.0,False,8.049800565990228,78.90983895200844,100.0,False,92.89742792643523,31.787271694687945,100.0,False,1.4587903094720356,3.7252820232351547,100.0,False,74.50691663057331,7.792078787644041,100.0,False,50.81795124625196,50.83692341525487,100.0,False,16.11411089253113,51.70760926129256,100.0,False,42.72299500663588,22.62435865552397,100.0,False,80.98988659038312,34.76049791455536,100.0,False,85.13369581211472,95.62864020546786,100.0,False,6.946216266462568,87.28551006186612,100.0,False,57.81675647681938,57.26244636057001,100.0,False,13.495203797337041,95.13551864854807,100.0,False,55.863526491814255,65.21682472387995,100.0,False,72.40423551102909,88.2589624059208,100.0,False,77.63517762967726,69.66568380612536,100.0,False,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE
0.0,-1.1192076759321657e-15,74.91666666666667,0.0,0.5,5,30,91.67441575549084,31.2645082119413,100.0,False,91.09866676343232,62.93668135698597,100.0,False,87.65925046098457,7.600454637535503,100.0,False,30.93184096141446,61.24424223339873,100.0,False,95.46560744177962,76.2716817078107,100.0,False,17.50945795537513,66.85004633538266,100.0,False,99.6628139385393,1.7881790852124824,100.0,False,75.20334780228151,89.39336897780082,100.0,False,15.038118437507396,68.11988611350532,100.0,False,38.33420481554085,5.815091416685759,100.0,False,57.92975461080213,21.32245700329598,100.0,False,17.54584087032055,88.23637832432534,100.0,False,24.93631720443419,62.09528243165035,100.0,False,92.78961759836157,13.58365335519215,100.0,False,45.043938285609464,72.84345735180622,100.0,False,8.049800565990228,78.90983895200844,100.0,False,92.89742792643523,31.787271694687945,100.0,False,1.4587903094720356,3.7252820232351547,100.0,False,74.50691663057331,7.792078787644041,100.0,False,50.81795124625196,50.83692341525487,100.0,False,16.11411089253113,51.70760926129256,100.0,False,42.72299500663588,22.62435865552397,100.0,False,80.98988659038312,34.76049791455536,100.0,False,85.13369581211472,95.62864020546786,100.0,False,6.946216266462568,87.28551006186612,100.0,False,57.81675647681938,57.26244636057001,100.0,False,13.495203797337041,95.13551864854807,100.0,False,55.863526491814255,65.21682472387995,100.0,False,72.40423551102909,88.2589624059208,100.0,False,77.63517762967726,69.66568380612536,100.0,False,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE
0.0,-1.1192076759321657e-15,74.91666666666667,0.0,0.5,5,30,91.67441575549084,31.2645082119413,100.0,False,91.09866676343232,62.93668135698597,100.0,False,87.65925046098457,7.600454637535503,100.0,False,30.93184096141446,61.24424223339873,100.0,False,95.46560744177962,76.2716817078107,100.0,False,17.50945795537513,66.85004633538266,100.0,False,99.6628139385393,1.7881790852124824,100.0,False,75.20334780228151,89.39336897780082,100.0,False,15.038118437507396,68.11988611350532,100.0,False,38.33420481554085,5.815091416685759,100.0,False,57.92975461080213,21.32245700329598,100.0,False,17.54584087032055,88.23637832432534,100.0,False,24.93631720443419,62.09528243165035,100.0,False,92.78961759836157,13.58365335519215,100.0,False,45.043938285609464,72.84345735180622,100.0,False,8.049800565990228,78.90983895200844,100.0,False,92.89742792643523,31.787271694687945,100.0,False,1.4587903094720356,3.7252820232351547,100.0,False,74.50691663057331,7.792078787644041,100.0,False,50.81795124625196,50.83692341525487,100.0,False,16.11411089253113,51.70760926129256,100.0,False,42.72299500663588,22.62435865552397,100.0,False,80.98988659038312,34.76049791455536,100.0,False,85.13369581211472,95.62864020546786,100.0,False,6.946216266462568,87.28551006186612,100.0,False,57.81675647681938,57.26244636057001,100.0,False,13.495203797337041,95.13551864854807,100.0,False,55.863526491814255,65.21682472387995,100.0,False,72.40423551102909,88.2589624059208,100.0,False,77.63517762967726,69.66568380612536,100.0,False,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE
0.0,-1.1192076759321657e-15,74.91666666666667,0.0,0.5,5,30,91.67441575549084,31.2645082119413,100.0,False,91.09866676343232,62.93668135698597,100.0,False,87.65925046098457,7.600454637535503,100.0,False,30.93184096141446,61.24424223339873,100.0,False,95.46560744177962,76.2716817078107,100.0,False,17.50945795537513,66.85004633538266,100.0,False,99.6628139385393,1.7881790852124824,100.0,False,75.20334780228151,89.39336897780082,100.0,False,15.038118437507396,68.11988611350532,100.0,False,38.33420481554085,5.815091416685759,100.0,False,57.92975461080213,21.32245700329598,100.0,False,17.54584087032055,88.23637832432534,100.0,False,24.93631720443419,62.09528243165035,100.0,False,92.78961759836157,13.58365335519215,100.0,False,45.043938285609464,72.84345735180622,100.0,False,8.049800565990228,78.90983895200844,100.0,False,92.89742792643523,31.787271694687945,100.0,False,1.4587903094720356,3.7252820232351547,100.0,False,74.50691663057331,7.792078787644041,100.0,False,50.81795124625196,50.83692341525487,100.0,False,16.11411089253113,51.70760926129256,100.0,False,42.72299500663588,22.62435865552397,100.0,False,80.98988659038312,34.76049791455536,100.0,False,85.13369581211472,95.62864020546786,100.0,False,6.946216266462568,87.28551006186612,100.0,False,57.81675647681938,57.26244636057001,100.0,False,13.495203797337041,95.13551864854807,100.0,False,55.863526491814255,65.21682472387995,100.0,False,72.40423551102909,88.2589624059208,100.0,False,77.63517762967726,69.66568380612536,100.0,False,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE
0.0,-1.1192076759321657e-15,74.91666666666667,0.0,0.5,5,30,91.67441575549084,31.2645082119413,100.0,False,91.09866676343232,62.93668135698597,100.0,False,87.65925046098457,7.600454637535503,100.0,False,30.93184096141446,61.24424223339873,100.0,False,95.46560744177962,76.2716817078107,100.0,False,17.50945795537513,66.85004633538266,100.0,False,99.6628139385393,1.7881790852124824,100.0,False,75.20334780228151,89.39336897780082,100.0,False,15.038118437507396,68.11988611350532,100.0,False,38.33420481554085,5.815091416685759,100.0,False,57.92975461080213,21.32245700329598,100.0,False,17.54584087032055,88.23637832432534,100.0,False,24.93631720443419,62.09528243165035,100.0,False,92.78961759836157,13.58365335519215,100.0,False,45.043938285609464,72.84345735180622,100.0,False,8.049800565990228,78.90983895200844,100.0,False,92.89742792643523,31.787271694687945,100.0,False,1.4587903094720356,3.7252820232351547,100.0,False,74.50691663057331,7.792078787644041,100.0,False,50.81795124625196,50.83692341525487,100.0,False,16.11411089253113,51.70760926129256,100.0,False,42.72299500663588,22.62435865552397,100.0,False,80.98988659038312,34.76049791455536,100.0,False,85.13369581211472,95.62864020546786,100.0,False,6.946216266462568,87.28551006186612,100.0,False,57.81675647681938,57.26244636057001,100.0,False,13.495203797337041,95.13551864854807,100.0,False,55.863526491814255,65.21682472387995,100.0,False,72.40423551102909,88.2589624059208,100.0,False,77.63517762967726,69.66568380612536,100.0,False,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE
0.0,-1.1192076759321657e-15,74.91666666666667,0.0,0.5,5,30,91.67441575549084,31.2645082119413,100.0,False,91.09866676343232,62.93668135698597,100.0,False,87.65925046098457,7.600454637535503,100.0,False,30.93184096141446,61.24424223339873,100.0,False,95.46560744177962,76.2716817078107,100.0,False,17.50945795537513,66.85004633538266,100.0,False,99.6628139385393,1.7881790852124824,100.0,False,75.20334780228151,89.39336897780082,100.0,False,15.038118437507396,68.11988611350532,100.0,False,38.33420481554085,5.815091416685759,100.0,False,57.92975461080213,21.32245700329598,100.0,False,17.54584087032055,88.23637832432534,100.0,False,24.93631720443419,62.09528243165035,100.0,False,92.78961759836157,13.58365335519215,100.0,False,45.043938285609464,72.84345735180622,100.0,False,8.049800565990228,78.90983895200844,100.0,False,92.89742792643523,31.787271694687945,100.0,False,1.4587903094720356,3.7252820232351547,100.0,False,74.50691663057331,7.792078787644041,100.0,False,50.81795124625196,50.83692341525487,100.0,False,16.11411089253113,51.70760926129256,100.0,False,42.72299500663588,22.62435865552397,100.0,False,80.98988659038312,34.76049791455536,100.0,False,85.13369581211472,95.62864020546786,100.0,False,6.946216266462568,87.28551006186612,100.0,False,57.81675647681938,57.26244636057001,100.0,False,13.495203797337041,95.13551864854807,100.0,False,55.863526491814255,65.21682472387995,100.0,False,72.40423551102909,88.2589624059208,100.0,False,77.63517762967726,69.66568380612536,100.0,False,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE
0.0,-1.1192076759321657e-15,74.91666666666667,0.0,0.5,5,30,91.67441575549084,31.2645082119413,100.0,False,91.09866676343232,62.93668135698597,100.0,False,87.65925046098457,7.600454637535503,100.0,False,30.93184096141446,61.24424223339873,100.0,False,95.46560744177962,76.2716817078107,100.0,False,17.50945795537513,66.85004633538266,100.0,False,99.6628139385393,1.7881790852124824,100.0,False,75.20334780228151,89.39336897780082,100.0,False,15.038118437507396,68.11988611350532,100.0,False,38.33420481554085,5.815091416685759,100.0,False,57.92975461080213,21.32245700329598,100.0,False,17.54584087032055,88.23637832432534,100.0,False,24.93631720443419,62.09528243165035,100.0,False,92.78961759836157,13.58365335519215,100.0,False,45.043938285609464,72.84345735180622,100.0,False,8.049800565990228,78.90983895200844,100.0,False,92.89742792643523,31.787271694687945,100.0,False,1.4587903094720356,3.7252820232351547,100.0,False,74.50691663057331,7.792078787644041,100.0,False,50.81795124625196,50.83692341525487,100.0,False,16.11411089253113,51.70760926129256,100.0,False,42.72299500663588,22.62435865552397,100.0,False,80.98988659038312,34.76049791455536,100.0,False,85.13369581211472,95.62864020546786,100.0,False,6.946216266462568,87.28551006186612,100.0,False,57.81675647681938,57.26244636057001,100.0,False,13.495203797337041,95.13551864854807,100.0,False,55.863526491814255,65.21682472387995,100.0,False,72.40423551102909,88.2589624059208,100.0,False,77.63517762967726,69.66568380612536,100.0,False,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE,STABLE
